Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
27447,11978,43852,27586,8931,43321
3236,32352,19093,44415,33177,44393
31489,12002,15707,25793,10618,16729
33238,26281,1560,2498,18347,13055
35808,9229,22587,22312,24648,6637
43254,8681,9394,10853,37847,22313
29830,16377,6288,16971,1864,22684
13270,40185,15518,41410,42769,1910
24633,1155,15680,7000,40268,5194
33660,23858,5526,43422,7737,23673
33063,18715,558,41582,42442,22469
13043,6317,21986,41797,43138,2385
40826,41598,29129,15279,16620,33276
43572,8204,11117,6604,1554,20345
18533,20211,22845,12785,7792,33098
4093,18852,25931,23272,16864,41231
42957,12220,19569,23012,16796,33144
20166,3043,4897,44532,40332,43658
31201,20463,33487,11157,43190,30693
43718,27805,4980,28572,33474,4421
17197,3459,5513,18677,18638,31557
5800,8027,29372,10056,23537,28604
43537,10294,2953,21917,12412,33569
9953,17273,29053,11903,43323,12984
18605,42556,11634,19044,41440,13301
10559,17818,23867,39975,6074,19002
1988,3917,42379,4388,25008,43098
11588,13305,11574,40434,43852,40300
18012,14334,11365,26730,34333,40932
3630,3474,19008,8336,19093,24822
40064,23311,11414,13897,1560,24512
19740,4588,1557,40165,32878,19903
44588,5652,43171,43959,9394,18344
33447,25052,1119,42695,6288,31087
32746,9655,16075,25716,15518,23193
6251,42674,23505,40390,15680,3027
1410,43781,13906,19586,558,47
42991,44181,13008,940,21986,3245
34263,8635,24017,2198,11117,5979
18215,14456,35970,1122,39621,33003
24384,44554,41213,16987,32524,24047
43205,28984,15115,18951,5526,7643
11006,5819,19297,22424,5343,20385
13471,3612,19842,598,4897,1968
16068,2826,33877,43054,19569,17299
1427,17639,30559,28545,33487,5765
40487,31606,36352,30157,5513,5170
35406,19769,9859,26379,29372,23978
14646,42861,1415,31157,2953,18573
43552,5231,19689,14394,29053,9270
14477,10144,40481,2430,39611,15178
2296,5319,32281,1477,42379,84
40306,8019,35020,30163,11574,11265
13517,11828,18240,41186,19008,24445
13593,28092,3886,39990,1557,19348
18082,42715,3933,20738,11365,28650
25967,41299,13594,5383,1119,23248
14197,4767,10008,20259,13906,9680
43978,27586,3427,19428,11414,44347
8482,10052,29013,41220,24017,4509
23199,41273,36451,2471,6475,12965
33892,23834,14842,43777,41213,10725
16948,42299,20932,16381,15115,43667
9888,30707,18913,23259,13008,852
43904,13768,6484,40008,43171,16672
42955,19829,39821,41000,33877,41607
17370,44415,16291,8795,30559,2107
30633,24240,31421,15766,36352,43410
40585,2498,42722,41535,29488,9594
13375,22312,994,42072,9859,31533
24648,16971,33479,5602,1415,42017
35880,41410,10638,25849,32281,29854
35211,23426,15319,29218,19689,25798
30566,30948,30887,15595,27170,40532
33170,43422,42401,11807,30241,41991
6331,41797,24321,8549,40481,5798
23423,26571,27701,3120,20605,39946
33177,16232,27818,28872,10984,4141
10618,15279,8647,2267,17011,13945
20232,6604,39134,44393,35020,40033
34426,12785,24949,16729,37112,43353
18814,12139,31768,43321,3886,13758
1864,23012,2890,24920,3933,7324
43138,44532,28050,11826,13594,20173
40268,11157,8826,6637,10008,18753
42442,9313,10475,22313,3427,12881
16620,18677,26733,5194,29013,23927
7737,10056,9272,1910,36451,34032
42769,21917,21376,22469,14842,14303
1554,11903,18825,11370,29956,33944
7792,19044,37523,2385,6484,20333
16864,24902,33308,2446,39821,43766
16796,24418,18117,20345,20932,41739
40332,20031,13620,26293,16291,40118
43190,4388,42001,41231,994,10391
33474,40434,41657,19324,42722,27232
23537,26310,31468,20831,33479,42539
18638,8336,22681,43658,22511,42757
34475,13897,18057,4421,5932,18975
12412,40165,12228,3767,15319,5309
43323,43959,16117,6483,10638,2134
6074,42695,7222,30210,30887,44179
41440,25716,17736,7357,29202,42808
43852,19586,42720,12984,42401,40321
34333,40390,14730,13301,24321,3461
23779,2198,29457,19002,27701,27195
19093,940,30469,43098,27818,41002
1560,14703,41159,40300,8647,29733
9394,1122,29938,40932,20723,11595
6288,18951,444,24822,8826,31823
15518,598,23085,29696,10475,41458
15680,43054,26769,19903,9272,42095
558,26379,26983,44507,21376,34252
21986,31157,17006,31087,18825,44380
25931,14394,31464,43512,26882,40353
5526,2430,5085,21268,41100,42533
33487,1477,40781,3027,27760,4017
4897,29841,28905,26321,42001,3819
5513,39990,29971,47,7174,18911
5343,20738,28282,3245,37868,12450
29372,5383,23186,4713,41657,40798
19569,20259,5721,5979,22681,14111
4980,19428,16592,7431,33152,32155
11634,41220,15877,13208,18057,42228
30352,2471,13036,24047,18993,41123
11414,43777,10032,20385,7222,31937
13395,14782,8089,7643,41324,23029
36426,29004,10709,1968,17736,19837
34381,16381,22398,43110,29457,31296
42379,41000,28882,17299,14730,8318
11574,1023,15876,26732,42720,17882
19092,40008,11915,5765,26769,12218
19008,20633,6386,5170,18391,14611
19842,8795,33254,10269,19426,18516
1557,15766,43657,18573,41159,27228
11365,5602,33691,27908,29938,1156
1119,29218,5879,9270,444,26479
16075,25849,31001,15178,23085,7248
23505,15595,16792,84,29971,4510
13906,15569,31122,30201,17006,41807
35970,13443,2514,9355,19031,6278
24017,11807,28505,11265,31464,1049
15115,3120,11539,19348,5085,40387
41213,2267,26755,23248,40781,34036
19297,13055,2726,2887,28905,33996
13008,44393,25656,12211,5721,29107
43171,16729,7464,44347,28282,5862
29323,43321,18209,4509,23186,17294
30559,11826,11978,43667,16592,5565
22544,6637,9747,852,33005,5528
33877,5194,31131,16672,15877,18056
36352,29466,12002,41607,13036,41449
29488,1910,26281,2107,10032,5525
1415,23673,30211,43410,8089,39742
19689,22469,9229,9385,10709,2934
27170,11370,8681,9594,28882,17277
10984,2385,38459,42017,15876,8101
40481,20345,16377,19206,11915,23620
35020,41231,40185,20173,6386,4821
32281,19324,1155,5798,33254,14329
18240,20831,23858,29747,43657,29479
3886,43658,27510,29245,5879,19489
3933,31557,6317,40033,31001,40065
13594,4421,18715,41991,2514,39777
10008,3767,41598,40532,28505,16140
3427,6483,11949,39946,11539,10525
29013,30210,24611,14822,18209,3736
18913,7357,8204,4141,2726,8169
36451,685,12220,16833,25656,8589
34440,19002,20211,7324,7464,1301
29956,40932,18852,43353,20086,11734
31421,43098,20463,23056,11978,4273
6484,8506,3043,5844,9747,13292
39821,24822,3459,17339,31131,43731
20932,19903,8027,18753,29752,41181
16291,18344,15130,12881,26281,41439
42722,43512,10294,21035,23949,19042
994,15207,17273,27187,9229,26538
33479,21268,42556,20333,8681,1644
30887,3027,22023,9939,16377,41746
42401,26321,14027,43766,40185,44159
5932,3245,13305,41739,1155,4065
24321,4713,3474,40118,23858,44454
27701,7431,14334,27232,34194,28845
27818,13208,18955,42539,25034,43711
34817,30378,23311,42757,6317,40337
8647,7643,4588,5309,41598,33121
29852,7713,5652,2134,18715,6220
20723,1968,25052,44179,11949,15687
2890,15890,9655,40321,37839,12860
8826,43110,42674,3461,8204,44490
10475,5765,43781,42808,12220,44009
28050,5170,44181,7839,20211,19370
9272,10269,2826,4706,20463,2822
27760,18573,44554,41002,9348,30470
18825,9270,14456,24762,4527,31558
26882,84,8635,29733,3459,31556
41100,11265,28984,41458,8027,11088
33308,19348,29687,42095,15130,43346
18117,6336,3612,44380,10294,17025
13620,31738,5819,40353,17273,40236
42001,20447,17639,42533,42556,32395
31468,23248,19769,4017,22023,28513
15877,2887,35538,3819,14027,39849
13818,12211,42861,40798,6962,7934
25847,9680,12630,14111,3917,8438
19426,44347,5231,5724,5652,17515
41657,4509,10144,43354,3474,39
18057,12965,28092,28641,18955,4502
33152,43667,20796,42228,23311,4555
12228,852,8019,41123,4588,41718
36447,41607,5319,42418,13305,5914
18993,43410,11828,23023,25052,32371
29971,9594,42715,19837,9655,40432
26983,9262,28499,17480,42674,29425
30469,42017,33161,8318,43781,14924
24692,19206,35710,4325,44181,1289
17736,6735,9023,17882,44554,11232
8986,39946,41299,12218,8635,31083
34910,41991,34979,20506,28984,10318
42720,25798,4767,22074,2826,1466
14730,14822,27586,27228,29687,26829
18391,40033,10052,1156,5819,28006
14712,29854,41273,30700,17639,33106
41159,40532,23834,26738,19769,5401
29457,11720,42299,40125,35538,22965
29938,4141,9572,4510,42861,430
444,16833,13768,41807,5231,5736
17006,20173,19829,6278,10144,43601
19031,43353,44415,3877,15691,42693
26769,7324,35286,40387,28092,41156
28905,29747,2498,29107,8019,29513
31464,29245,22312,5862,5319,17670
40781,23056,10853,12446,20796,43507
5085,27187,16971,42185,42715,6246
28282,14303,41410,5565,9023,6381
33005,20333,7000,5528,28758,40117
23186,43766,24880,8403,41299,28127
5721,41739,3832,13267,31859,18888
16592,23503,30948,18056,4767,42797
34641,40118,43422,41449,27586,7653
13036,10391,11154,39742,10052,15416
10032,8973,41582,5525,41273,16808
35938,42539,41797,27843,23834,18952
10709,26400,13089,2934,42299,31456
35437,42757,26571,17277,9572,32582
22398,10544,18535,8101,13768,39844
28882,5309,15279,23620,19829,19546
15876,7820,6604,4821,44415,12614
11915,2134,12785,14329,2498,4507
6386,44179,34329,19489,22312,13445
43657,5792,7295,39777,10853,32336
33691,42808,12139,40065,41410,15604
5879,3461,23272,10525,23426,27466
31001,4706,31085,8169,7000,6568
16792,27195,23012,8589,3832,5099
29704,41002,11157,29360,43422,22089
25358,23121,44532,1301,11154,31110
28505,42533,9313,4273,41582,20219
30335,29733,18677,43731,41797,17648
11539,11595,10056,41181,37861,40228
2514,42095,21917,1644,36525,33882
2726,41458,11903,26538,15279,6001
25656,31287,19044,41439,6604,6639
7464,12715,24902,6466,12785,1493
4457,44380,24859,41746,34329,18660
11978,40353,24418,44159,7295,21577
32352,19089,39975,4065,23272,4310
29752,4017,34793,44454,12139,9623
36094,9861,20031,28845,23012,42515
12002,3819,4388,25463,28627,16045
26281,30936,40434,43711,11157,31805
9229,12450,26310,40337,44532,28841
8681,40798,8336,6220,9313,41713
16377,14111,13897,24015,28572,41482
40185,13965,29546,44490,18677,17886
1155,43354,10068,44009,10056,18297
23858,28641,40165,11969,11903,41059
7129,42228,43959,19370,19044,11426
3043,41123,14703,2822,24418,11448
36090,42418,42695,19786,39975,1808
18715,10786,25716,43346,20031,43964
6317,23023,25840,40236,4388,20468
41598,23029,40390,28513,40434,715
24611,19837,2198,39849,26310,42494
8204,31296,940,28379,8336,40784
12220,8318,19586,7934,29546,5574
18852,17882,1122,8438,43959,44597
20211,14611,18951,26756,40165,19566
20463,20506,16987,28366,36132,41749
33236,22074,598,39,42695,33791
9348,18516,43054,4502,25716,14683
4527,27228,28545,41718,36662,1917
3459,31650,26379,15219,40390,33888
8027,1156,30157,5914,10068,44287
15130,40125,14394,40432,940,17426
10294,26479,13443,1289,2198,27557
17273,7248,2430,10834,1122,42400
42556,4510,41186,5654,22432,40605
22023,41807,1477,28006,16987,16718
3917,6278,30163,25811,14835,39992
17818,1049,36194,1466,598,20585
14027,40387,20738,44239,43054,40460
11519,29107,3120,40634,37689,848
14334,12446,39990,13346,30157,40157
13305,10062,2267,14847,31120,4137
4588,18249,5383,13098,14394,3404
23311,5862,36648,28996,2430,41997
3474,17294,19428,30174,1477,18629
5652,42185,20259,23622,29841,17414
25052,5565,39200,19658,39990,29609
9655,8403,41220,13300,5383,27951
14536,5528,41000,5736,20259,28574
29687,14925,16381,430,19428,15758
3612,13267,2471,6494,41220,41135
5819,18056,29004,43601,2471,4039
14456,41449,36952,42693,41000,7296
43781,15008,43777,41156,43777,2304
8635,39742,14782,29513,14782,10467
44554,17277,38550,26039,16381,6397
28984,31579,31447,2908,31447,43887
42674,8101,40008,20429,40008,42304
44181,8169,1023,17670,1023,44542
2826,4821,23259,29695,23259,4139
17639,14329,20633,43507,20633,16388
31383,31983,15766,6246,15766,4424
19769,29479,8795,6381,8795,19449
35538,19489,41535,40117,42072,28420
10144,10525,29218,7854,5602,3802
36126,39777,5602,42093,25849,20497
11828,3736,25849,18959,32992,14089
12630,40065,32992,3472,15595,43740
5231,12935,15595,43100,13443,22990
42861,8568,15569,28127,11807,15954
15691,8589,11807,18888,8549,41828
20796,4273,8549,42797,3120,23231
8019,11734,13420,7653,2267,43599
5319,1301,28872,16904,13055,19883
28092,13292,13055,16808,44393,2739
42715,43731,44393,17476,16729,40812
27586,41181,16729,39844,43321,39752
33161,1644,43321,2571,6637,16601
35710,28979,24920,15604,11826,18418
9023,26538,6637,13011,5194,15315
41299,23308,11826,27466,15466,6353
34979,19042,5194,6568,1910,29791
35740,41439,1910,5099,23673,44481
25793,6466,15466,18714,22469,20124
31859,41746,22469,22089,11370,40861
4767,8971,11370,8796,2385,15121
9572,44159,2385,18250,33276,7359
10052,4065,33098,40228,20345,39760
41273,40337,33276,7567,33098,23999
30707,44454,20345,28242,29621,19481
42299,28845,2446,6001,33144,871
23834,25463,41231,31242,43658,1855
13768,43711,29621,6639,30693,43915
19829,12565,19324,20759,4421,13446
35286,28990,33144,18660,31557,9877
44415,31751,43658,42141,6483,44083
25617,6220,31557,4310,3767,43614
2498,44490,30693,41801,28604,41436
22312,44009,24624,42515,7357,18268
24301,16002,4421,16045,33569,7238
16971,19370,6483,28841,12984,20443
41410,2822,24877,17163,685,43153
23426,30470,3767,41713,13301,40912
7000,31558,28604,41482,19002,40408
24880,11088,7357,11360,40932,23618
36375,19786,33569,18297,40300,40878
11154,18185,12984,17389,43098,41084
41582,43346,685,41059,8506,23353
43422,20685,14280,42388,24822,41951
3832,12250,13301,9453,19903,43238
41797,40236,19002,11448,31087,40738
26571,8438,40932,1808,35171,5138
16232,39849,43098,40372,36683,44541
15279,7934,8506,42505,43512,5970
6604,9646,37624,8225,3027,14426
12785,2091,24822,20468,47,13061
34329,39,7062,43964,39361,43266
7295,4555,19903,13985,3245,31337
12139,41718,18344,42494,4713,40069
23012,5914,31087,40784,5979,1883
28627,32754,15207,5574,7431,17132
11157,40432,36683,44597,33003,42940
44532,14924,43512,39805,13208,30782
9313,1289,3027,41749,20385,3615
28572,10834,26321,1917,24047,8109
32897,5654,39206,17426,7643,44401
10056,25811,4713,27557,9133,29469
21917,28006,3245,44287,1968,7845
36477,1466,5979,42400,7713,30404
11903,44239,35153,40605,43110,26268
19044,40634,33003,39992,17299,15261
24902,14847,13208,20585,15308,2627
24859,13098,30378,40460,5765,5851
24418,28996,20385,848,13552,43448
39975,30174,7643,40157,5170,18648
32450,5401,1968,4137,10269,42043
34793,19658,7713,3404,18573,43690
35062,30385,43110,4712,9270,40562
20031,10163,15308,41997,84,44043
40434,13300,5765,18629,11265,872
4388,23622,13552,17414,24445,19977
26310,430,34858,29609,19348,42362
8336,5736,5170,27951,28650,14854
13897,43601,23978,28574,20447,26184
29546,42693,10269,8776,23248,42495
43959,29513,18573,41135,2887,14026
40165,26039,9270,4171,12211,7858
36132,2908,15178,4039,9680,43680
14703,20429,84,7296,43667,40084
42695,17670,11265,6397,4509,29411
25716,29695,24445,29161,44347,8992
40390,14729,19348,43887,12965,13857
19586,43507,31738,42304,27081,26605
34519,6246,20447,44542,10725,17996
940,6381,2887,4139,41607,4369
2198,40117,12211,15745,852,29673
1122,24383,9680,25779,20173,3749
18951,42093,4509,15472,5798,17357
28545,16885,44347,4424,16672,12827
598,3472,12965,19449,6735,6086
43054,32048,27081,5753,2107,1273
26379,18888,37446,28420,43410,4909
30157,43100,43667,3802,9594,4917
33313,28127,852,43740,9262,17973
31157,18470,13149,15954,42017,25701
14394,42797,41607,22990,26413,17592
36387,7653,12881,8310,36614,15631
2430,15416,43410,41828,13945,20181
1477,27221,9594,17754,39946,16215
29841,18952,9262,43599,25798,18568
30163,17476,42017,30122,41991,31032
36376,39844,20173,2739,38898,32630
41186,20563,36614,40812,14822,44484
39990,12614,13945,39752,4141,11778
41220,4507,39946,16601,40532,42571
20259,15604,25798,15315,40033,31825
19428,32336,41991,6353,29854,8442
5383,27466,14822,17092,13758,27748
15569,13011,4141,8262,43353,40247
2471,32069,40532,29791,7324,29957
31447,6568,11720,31194,17339,11865
15766,5099,40033,39760,23056,3473
43777,18714,29854,40568,18753,41248
14782,22089,43353,14951,12881,7901
40008,16493,17339,20124,23927,19873
16381,30584,7324,40861,35799,43050
23259,32766,29747,44481,27187,19585
41000,28191,23056,7359,14303,31548
1023,20219,18753,5790,16536,4530
20633,17648,35799,23999,20333,4585
20416,40228,23927,19481,9939,4566
8795,12015,34032,18129,43766,13983
28872,6001,14303,28919,41739,33833
42072,18660,20333,871,37748,5950
5602,30904,33944,1855,27232,4771
32992,16045,9939,9877,10391,25765
25849,4310,41739,43915,8973,24469
15595,41801,37748,13446,42539,31136
13443,42515,40118,29250,42757,39782
8549,9623,27232,22457,21065,25706
11807,41713,20653,44083,5309,42676
3120,17163,10391,43614,7820,43913
2267,41482,8973,41436,2134,43163
43321,11360,29384,3899,44179,43307
44393,17886,42539,7238,34352,15812
16729,17389,36274,20443,40321,6159
13055,26654,42757,43153,5792,40886
24920,41059,18975,4110,3461,5696
11826,20169,10544,40912,7839,18416
6637,9453,5309,40408,42808,7497
15466,1808,7820,23618,34080,19776
29466,40372,2134,40878,41002,24207
1910,8225,44179,3582,24858,18252
5194,31735,5792,41084,23121,42573
23673,20468,42808,23353,29733,17192
22469,43964,3461,41951,18900,29301
2446,13985,4706,43238,11595,13601
11370,715,24858,40738,42533,12655
2385,42494,27195,5138,42095,5618
34707,40784,41002,44541,31287,28091
33276,44597,23121,5970,44380,16798
20345,23240,29733,13061,12715,24317
26293,13664,24762,43266,40353,41526
41231,19566,18900,19804,19089,31720
29621,41749,11595,40069,4017,41838
20831,11070,42095,1883,30936,44321
19324,1917,41458,22672,3819,11940
34703,25806,31287,17132,18911,21658
33144,27557,44380,42940,12450,41852
43658,17426,12715,3615,40798,39907
30693,44287,40353,44401,14111,27180
24624,42400,42533,7815,38591,12825
4421,6764,4017,1044,24635,8224
30210,12422,38591,7845,13965,6744
3767,16503,3819,22637,25513,40598
7357,16718,18911,26268,43354,2347
33569,21893,12450,2627,32155,12104
12984,40605,40798,19124,41123,19439
