Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
19781,2816,35191,26360,22572,1694
23968,4397,31121,4397,43001,1698
13451,11629,12212,11629,20990,1700
4311,20181,3760,20181,35191,1704
36868,26360,1276,2816,38490,1705
20777,43236,15485,43236,31121,1708
23843,11607,25642,11607,12212,1710
5252,3808,13935,3808,3760,1716
608,20683,33301,28849,4608,1719
9818,19443,28418,20683,44463,1720
35353,42626,21903,19443,1276,1721
34964,12094,9706,42626,15485,1722
41333,31251,21038,31251,25642,1724
19687,7982,26360,7982,13935,1726
42447,4419,4397,4419,33301,1727
12788,19281,11629,19281,28418,1728
40582,32980,20181,32980,21903,1730
22032,39912,2816,39912,9706,1732
32566,37716,43236,27984,21038,1734
2662,27984,11607,39023,26360,1736
4475,38002,3808,31009,4397,1740
13542,39023,20683,9221,11629,1745
38364,31009,19443,36467,20181,1746
39336,9221,42626,41938,2816,1753
32926,36467,31251,40725,43236,1754
5727,41938,7982,18750,11607,1755
35391,40725,4419,11565,3808,1758
22572,18750,19281,40797,20683,1759
20990,11565,32980,8955,19443,1763
35191,25264,39912,25264,42626,1764
38490,8955,37716,8051,31251,1770
31121,40797,27984,43650,7982,1771
12212,8051,39023,7255,4419,1776
3760,43650,31009,12134,19281,1780
4608,7255,9221,25605,32980,1781
1276,12134,36467,43842,39912,1785
15485,25605,41938,4826,37716,1786
25642,43842,40725,12404,27984,1787
13935,4826,18750,31469,39023,1789
33301,12404,11565,33698,31009,1790
28418,31469,40797,4547,9221,1791
21903,4547,8955,40968,36467,1793
9706,40968,25264,5513,41938,1795
21038,5513,8051,39016,40725,1796
2816,39016,43650,26987,18750,1802
4397,21022,7255,2011,11565,1803
11629,2011,12134,5222,40797,1804
20181,5222,25605,23900,8955,1805
26360,23900,43842,12009,25264,1808
43236,12009,4826,39546,8051,1810
11607,39546,12404,17265,43650,1811
3808,17265,31469,31926,7255,1816
19443,32823,33698,32823,12134,1817
42626,31926,4547,19775,25605,1818
31251,19775,40968,4845,43842,1822
7982,4845,5513,13848,4826,1824
4419,13848,39016,30056,12404,1828
39861,30056,21022,22210,31469,1831
19281,22210,2011,35095,4547,1832
32980,35095,5222,12079,40968,1834
39912,12079,23900,20176,5513,1835
37716,20176,12009,5171,39016,1838
38002,5171,39546,16849,21022,1839
39023,16849,17265,36612,2011,1845
31009,36612,31926,19605,5222,1848
9221,19605,32823,37817,23900,1849
36467,37817,19775,4449,12009,1853
41938,4449,4845,30601,39546,1854
40725,16776,13848,16776,17265,1855
18750,24973,30056,24973,31926,1857
11565,28430,22210,28430,32823,1859
25264,13675,35095,13675,19775,1860
8955,9168,12079,9168,4845,1861
40797,27167,20176,27167,43527,1863
8051,36950,40358,36950,13848,1864
43650,2503,5171,2503,30056,1865
7255,13293,16849,13293,22210,1866
12134,38070,36612,29168,35095,1867
25605,29168,19605,36427,12079,1869
4826,36427,37817,9723,20176,1870
12404,9723,4449,8639,5171,1871
31469,8639,30601,4180,16849,1872
41259,4180,16776,31715,36612,1873
4547,31715,24973,36515,19605,1876
40968,23504,28430,13048,37817,1877
5513,36515,13675,29353,4449,1878
39016,13048,9168,42243,30601,1880
21022,29353,27167,22182,16776,1881
2011,21861,36950,41359,24973,1882
5222,42243,2503,19569,28430,1883
23900,22182,13293,20398,13675,1884
12009,41359,29168,4361,9168,1885
39546,19569,36427,22392,17064,1887
17265,4361,9723,12236,27167,1888
32823,22392,8639,24030,36950,1889
31926,12236,4180,39631,2503,1891
19775,24030,31715,13533,13293,1895
4845,39631,29353,38811,29168,1897
13848,13533,36515,22893,36427,1900
30056,38811,13048,15613,9723,1901
22210,22893,23504,26631,8639,1902
35095,15613,21861,1301,4180,1903
12079,26631,42243,13154,31715,1904
20176,1301,22182,25043,23504,1905
40358,13154,41359,17902,36515,1907
5171,25043,19569,38460,13048,1908
16849,17902,20398,7477,29353,1909
36612,29748,4361,9803,21861,1910
19605,38460,22392,14378,42243,1912
37817,9803,12236,28605,22182,1915
4449,14378,24030,29919,43530,1918
30601,28605,39631,31755,41359,1919
16776,29919,31181,17127,19569,1921
24973,31755,13533,20463,4361,1924
28430,17127,38811,15415,22392,1925
13675,23822,22893,42512,12236,1926
9168,15415,15613,38400,24030,1927
27167,20463,26631,23822,39631,1928
36950,38400,1301,16045,13533,1930
2503,42512,13154,21208,38811,1931
13293,16045,25043,11487,22893,1933
38070,21208,17902,14103,15613,1936
36093,11487,29748,24666,26631,1937
29168,14103,38460,1691,1301,1938
36427,24666,7477,9410,13154,1939
9723,1691,42837,34465,25043,1940
8639,9410,9803,21004,29748,1942
4180,34465,14378,37773,17902,1943
31715,21004,28605,38111,38460,1944
23504,37773,29919,10715,7477,1945
36515,38111,31755,34152,42837,1948
13048,10715,17127,6631,9803,1949
29353,34152,20463,213,14378,1950
21861,6631,15415,13387,28605,1951
42243,213,42512,24914,29919,1952
22182,42640,38400,42354,31755,1954
41359,13387,23822,7007,17127,1955
19569,24914,16045,11881,20463,1957
4361,42354,21208,38325,15415,1958
22392,7007,11487,32204,42512,1959
12236,11881,14103,7798,38400,1960
24030,38325,24666,29675,23822,1963
39631,32204,1691,25489,16045,1964
31181,7798,9410,25165,21208,1965
13533,29675,34465,17674,11487,1966
38811,25489,21004,39155,14103,1968
22893,25165,37773,28883,24666,1969
15613,17674,38111,25773,1691,1971
26631,39155,10715,3645,9410,1973
1301,28883,34152,20117,34465,1974
13154,25773,6631,21877,21004,1976
25043,3645,213,18768,37773,1977
17902,20117,13387,22942,38111,1978
29748,18768,42640,23683,10715,1982
38460,21877,24914,6094,34152,1987
7477,43378,42354,25441,6631,1988
42837,22942,7007,5024,213,1991
9803,6094,11881,18986,42640,1992
14378,23683,38325,23143,13387,1993
28605,25441,32204,4883,24914,1994
29919,18986,7798,4031,42354,2000
31755,23143,29675,9201,7007,2001
17127,4883,25489,6885,11881,2002
23822,4031,25165,34434,38325,2003
15415,9201,17674,13104,32204,2006
20463,6885,39155,12780,7798,2010
38400,34434,28883,17723,29675,2011
42512,13104,25773,4327,25489,2012
16045,12780,3645,10381,25165,2013
21208,17723,20117,32077,17674,2015
11487,4327,18768,5832,39155,2016
14103,10381,21877,13301,28883,2017
24666,5832,43378,34508,25773,2021
1691,13301,22942,27691,3645,2023
9410,34508,6094,16637,20117,2024
34465,27691,23683,38039,43378,2027
21004,16637,25441,16227,21877,2029
37773,38039,18986,1828,18768,2030
38111,16227,23143,20801,22942,2034
10715,1828,4883,41007,6094,2037
34152,20801,4031,22324,23683,2039
6631,22324,9201,24420,25441,2042
213,24420,6885,44253,18986,2043
42640,44253,34434,21047,23143,2044
13387,21047,13104,4721,4883,2045
24914,41007,12780,1298,4031,2047
42354,1298,17723,9699,44264,2048
7007,9699,4327,18895,9201,2050
11881,6066,10381,8540,6885,2051
38325,18895,43677,6066,34434,2052
32204,8540,5832,14652,13104,2053
30352,14652,13301,21890,12780,2054
7798,21890,34508,25964,17723,2055
29675,25964,27691,8959,4327,2056
25489,8959,16637,12928,10381,2057
25165,12928,38039,2552,43677,2059
17674,2552,16227,34265,5832,2060
39155,34265,1828,33080,13301,2063
28883,33080,20801,25735,34508,2064
25773,25735,22324,36539,27691,2066
3645,36539,24420,30063,16637,2068
20117,30063,44253,28057,38039,2069
39585,28057,21047,24674,16227,2071
18768,24674,41007,13791,1828,2073
21877,13791,9699,24926,20801,2074
43378,24926,1298,34442,22324,2076
22942,42684,18895,42684,24420,2079
6094,19937,8540,19937,44253,2080
23683,18490,6066,18490,21047,2086
25441,16450,14652,16450,4721,2087
18986,22432,21890,22432,1298,2088
23143,15200,25964,15200,9699,2089
4883,19912,8959,19912,18895,2091
4031,29083,12928,29083,8540,2092
9201,13976,2552,13976,6066,2093
6885,35024,34265,35024,14652,2094
34434,20975,33080,20975,21890,2095
13104,12494,25735,12494,25964,2096
38634,10745,36539,10745,8959,2098
12780,5546,30063,5546,12928,2100
17723,6201,13791,6201,2552,2105
4327,11300,24674,11300,34265,2106
10381,26744,28057,26744,33080,2107
43677,10127,24926,10127,25735,2108
5832,5724,42684,5724,36539,2109
40369,16936,19937,16936,30063,2111
13301,38040,18490,38896,28057,2114
34508,38896,16450,7584,24674,2115
27691,7584,15200,25148,13791,2116
16637,25148,22432,5195,24926,2118
38039,5195,43300,36187,42684,2119
16227,36187,19912,4795,19937,2120
1828,4795,29083,6264,18490,2121
4721,6264,13976,42515,16450,2122
20801,42515,35024,18172,22432,2126
22324,18172,20975,24780,15200,2128
24420,24780,12494,28896,19912,2129
44253,28896,10745,18690,29083,2131
21047,18690,5546,28673,13976,2132
41007,28673,6201,40876,35024,2134
1298,40876,11300,10612,20975,2141
9699,10612,26744,15055,12494,2145
6066,37063,10127,20811,10745,2147
18895,15055,5724,34655,5546,2148
8540,34330,16936,11741,6201,2149
14652,20811,38896,27623,11300,2152
21890,34655,7584,5993,26744,2154
25964,11741,25148,18704,10127,2156
8959,34847,5195,12087,5724,2158
12928,27623,33985,22615,16936,2159
2552,5993,36187,22415,38896,2161
34265,18704,4795,10321,7584,2162
33080,12087,6264,10696,25148,2163
25735,22615,42515,27006,5195,2164
36539,10321,18172,12081,36187,2167
30063,10696,24780,33715,4795,2168
28057,27006,28896,3351,6264,2169
24674,12081,18690,9077,42515,2171
13791,33715,28673,26401,18172,2172
40227,3351,40876,34699,24780,2176
42684,9077,10612,42816,28896,2180
19937,26401,37063,19613,18690,2181
18490,34699,15055,13280,28673,2182
16450,42816,34330,9050,40876,2183
30778,19613,20811,22662,10612,2184
22432,13280,34655,15211,37063,2187
15200,9050,11741,28010,15055,2190
19912,22662,27623,16874,20811,2192
29083,15211,5993,16766,34655,2193
13976,28010,18704,17312,11741,2197
35024,16874,12087,40788,27623,2198
20975,16766,22615,38976,5993,2201
12494,17312,10321,3404,14419,2204
10745,40788,10696,26072,18704,2205
5546,3404,27006,33619,12087,2207
6201,26072,12081,30541,22615,2208
11300,33619,33715,31273,22415,2209
26744,30541,3351,18660,10321,2211
10127,31273,9077,21127,10696,2212
5724,18660,26401,9641,27006,2213
16936,21127,34699,17797,12081,2214
38040,9641,42816,34310,33715,2215
38896,17797,19613,9154,3351,2217
7584,34310,13280,40324,9077,2221
25148,9154,9050,12825,26401,2223
5195,40324,22662,18372,34699,2226
33985,12825,15211,15895,42816,2227
36187,18372,28010,1673,19613,2228
4795,15895,16874,1684,13280,2229
6264,1673,16766,36898,9050,2231
42515,1684,17312,1505,22662,2232
18172,36898,40788,20191,15211,2236
24780,1505,38976,12074,28010,2243
28896,20191,3404,2512,16874,2244
18690,12074,26072,41715,16766,2247
28673,2512,33619,19732,17312,2249
40876,41715,30541,20030,40788,2250
10612,19732,31273,4084,38976,2257
34330,20030,18660,34757,3404,2260
38610,4084,21127,17817,26072,2261
20811,34757,9641,3940,33619,2265
39750,17817,17797,15848,30541,2267
34655,3940,34310,12807,31273,2268
11741,15848,9154,9651,18660,2269
34847,12807,40324,36115,21127,2271
27623,9651,12825,16957,9641,2272
5993,36115,18372,6567,17797,2273
9585,16957,15895,2487,34310,2275
18704,16959,1673,16959,9154,2277
39723,2487,1684,20041,40324,2278
12087,6567,36898,18982,12825,2282
22615,18982,1505,26868,18372,2283
10321,20041,20191,24847,15895,2284
10696,26868,12074,31055,1673,2285
27006,24847,2512,12563,1684,2286
12081,31055,41715,14500,36898,2287
33715,12563,19732,21255,1505,2289
3351,14500,20030,12369,20191,2290
9077,21255,4084,4714,12074,2294
26401,12369,34757,26210,2512,2296
34699,38122,17817,5125,41715,2299
42816,4714,3940,35827,19732,2302
19613,26210,15848,38931,20030,2304
13280,5125,12807,28751,4084,2305
9050,35827,9651,14810,34757,2306
22662,38931,36115,8891,17817,2311
15211,28751,16957,33531,3940,2313
28010,14810,6567,13852,15848,2317
16874,8891,2487,31243,12807,2318
16766,33531,16959,20725,9651,2323
17312,13852,20041,33168,36115,2325
40788,31243,18982,16320,16957,2326
38976,20725,26868,460,6567,2327
3404,16320,24847,5108,2487,2331
26072,460,31055,36545,16959,2333
33619,36545,12563,30963,20041,2334
30541,30963,14500,11314,18982,2335
31273,11314,21255,4314,26868,2336
41129,4314,12369,30144,24847,2337
18660,30144,38122,37473,31055,2338
21127,37473,4714,22968,12563,2339
9641,22968,26210,23914,14500,2342
17797,23914,5125,13882,21255,2343
34310,13882,35827,16660,12369,2344
9154,16660,38931,42429,38122,2345
40324,36277,28751,31231,4714,2346
12825,14873,8891,14873,26210,2347
18372,31465,14810,31465,5125,2349
15895,31231,33531,36277,35827,2350
1673,37766,13852,37766,38931,2351
1684,8321,31243,8321,28751,2353
36898,39040,20725,39040,14810,2354
1505,13760,16320,25125,8891,2355
20191,13084,460,13760,33531,2358
12074,10583,36545,13084,13852,2359
2512,28239,30963,10583,31243,2361
41715,4675,11314,28239,20725,2364
29330,9936,4314,4675,16320,2365
19732,1476,30144,9936,460,2366
20030,37914,37473,27059,36545,2369
4084,11376,22968,1476,30963,2370
41597,4173,23914,37914,11314,2371
34757,23189,13882,11376,4314,2372
17817,29066,16660,4173,30144,2373
3940,36902,42429,23189,37473,2375
15848,34476,31231,29066,22968,2376
12807,18621,14873,34476,23914,2377
9651,33773,31465,18621,13882,2379
36115,17387,36277,33773,16660,2380
16957,11374,37766,17387,42429,2381
16959,427,8321,11374,31231,2384
2487,18027,39040,427,14873,2385
6567,22537,25125,18027,31465,2386
18982,3224,13760,22537,36277,2389
20041,10270,13084,3224,37766,2391
26868,16462,10583,10270,8321,2393
24847,30570,28239,16462,39040,2394
31055,2911,4675,30570,25125,2395
12563,20193,9936,2911,13760,2397
14500,24798,1476,20193,13084,2402
21255,21909,31474,24798,10583,2403
12369,20518,37914,21909,28239,2404
38122,25983,11376,20518,4675,2406
4714,14080,4173,25983,9936,2407
26210,2823,23189,14080,27059,2411
5125,18792,34476,2823,1476,2412
35827,11911,29066,18792,31474,2414
38931,9076,36902,11911,37914,2418
28751,34345,41250,9076,11376,2419
14810,16864,18621,16864,4173,2421
8891,18102,33773,18102,23189,2422
33531,36524,17387,36524,34476,2423
40209,27688,11374,27688,18621,2427
13852,36174,427,36174,33773,2429
31243,21217,18027,21217,17387,2430
20725,21408,22537,21408,11374,2431
16320,7287,3224,7287,427,2432
460,11421,10270,11421,18027,2434
5108,1854,16462,1854,22537,2438
36545,6199,30570,6199,3224,2441
30963,9471,2911,9471,39576,2442
11314,12781,24798,12781,10270,2444
4314,7249,20193,7249,16462,2445
30144,26918,20518,26918,30570,2446
37473,14296,25983,14296,2911,2448
22968,21487,43580,21487,43580,2451
23914,7346,14080,7346,20193,2452
13882,3112,21909,3112,24798,2453
16660,27371,2823,27371,21909,2455
42429,18443,18792,18443,20518,2457
36277,11601,11911,11601,25983,2458
14873,9058,9076,9058,14080,2459
31465,42965,16864,42965,2823,2460
31231,31486,18102,31486,18792,2461
37766,42845,36524,42845,11911,2462
8321,36137,27688,36137,9076,2466
39040,34942,36174,34942,16864,2469
25125,16290,21217,16290,18102,2471
13760,27965,21408,27965,36524,2473
13084,15057,7287,15057,27688,2476
10583,26143,11421,26143,36174,2479
28239,12665,1854,12665,21217,2481
4675,22425,6199,22425,21408,2483
9936,20472,9471,20472,44540,2484
1476,36323,12781,36323,7287,2485
31474,30792,21487,30792,11421,2487
37914,6007,26918,6007,1854,2489
11376,9209,7249,9209,6199,2492
4173,38243,14296,38243,9471,2495
23189,9878,7346,9878,12781,2498
36902,13220,3112,31294,7249,2500
41250,26160,27371,13220,26918,2502
34476,13809,18443,26160,14296,2503
18621,31294,11601,13809,21487,2504
33773,28635,9058,28955,7346,2505
17387,33260,31486,28635,3112,2507
11374,30613,42845,30613,27371,2508
427,23174,36137,33260,18443,2509
18027,43551,39057,23174,11601,2512
22537,13525,34942,43551,42965,2513
3224,38429,16290,13525,31486,2514
10270,36728,27965,38429,42845,2517
16462,21348,15057,36728,36137,2518
30570,33264,26143,21348,34942,2519
2911,17734,12665,33264,16290,2520
39576,3429,22425,17734,27965,2521
20193,17095,20472,3429,15057,2522
24798,2775,42865,27806,26143,2523
21909,10633,36323,34200,12665,2525
20518,29549,30792,17095,22425,2530
25983,29864,6007,2775,20472,2534
14080,26207,9209,10633,36323,2535
2823,42553,38243,29549,30792,2539
18792,39372,9878,29864,6007,2540
11911,1023,31294,26207,9209,2541
9076,44355,13220,42553,38243,2543
34345,34103,26160,39372,9878,2544
16864,44467,13809,1023,31294,2548
18102,1169,28955,44355,13220,2552
36524,23314,28635,34103,26160,2554
27688,36909,30613,44467,13809,2556
36174,8605,33260,1169,28955,2558
21217,11697,43551,23314,28635,2560
40080,8765,13525,36909,30613,2563
21408,29407,38429,8605,33260,2564
7287,35506,36728,11697,23174,2569
11421,22411,21348,8765,43551,2571
1854,35713,33264,29407,13525,2573
6199,1329,17734,35506,38429,2576
9471,44434,3429,22411,36728,2578
12781,4742,17095,1329,21348,2579
7249,37987,2775,44434,33264,2580
26918,31592,10633,4742,17734,2581
14296,21756,29549,31592,3429,2583
21487,20821,29864,21756,17095,2584
7346,37812,26207,20821,2775,2586
3112,27037,42553,43848,10633,2588
27371,16247,39372,37812,29549,2590
18443,14674,1023,27037,29864,2591
9058,10894,44355,16247,26207,2592
11601,35799,34103,14674,42553,2593
36137,7536,44467,10894,39372,2594
42965,32099,1169,35799,1023,2595
31486,17952,23314,7536,44355,2597
42845,19097,8605,32099,34103,2598
39829,28677,36909,17952,44467,2599
23142,25557,11697,19097,1169,2605
34942,20961,8765,28677,23314,2606
16290,7796,29407,25557,36909,2607
27965,29676,35506,20961,8605,2608
15057,44570,22411,7796,11697,2611
26143,4318,1329,4318,8765,2612
12665,8238,44434,8238,29407,2615
22425,7008,4742,44570,35506,2616
20472,32243,31592,7008,31972,2617
36323,18500,21756,32243,22411,2618
30792,36001,20821,18500,1329,2621
6007,3450,43848,3450,44434,2623
9209,13558,37812,13558,4742,2625
41502,31986,27037,31986,31592,2626
38243,29440,16247,29440,21756,2627
9878,33306,14674,33306,20821,2629
40110,33952,10894,33952,43848,2631
31294,20857,35799,20857,37812,2633
13220,18405,7536,18405,27037,2635
26160,22569,32099,22569,16247,2637
13809,4203,17952,4203,14674,2638
28955,23273,19097,23273,10894,2643
28635,40178,38869,40178,35799,2644
33260,15841,28677,15841,7536,2646
30613,4514,25557,4514,32099,2647
